,budget,genres,original_language,popularity,production_companies,release_date,revenue,status,title,vote_average,vote_count,release_year,net_loss_profit,Primary Genre
13823,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,8.930341,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Gravier Productions', 'id': 1824}, {'name': 'Perdido Productions', 'id': 12966}]",6/19/2009,35097815.0,Released,Whatever Works,6.8,365.0,2009,20097815.0,Comedy
11484,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",en,8.599342,"[{'name': 'BBC Films', 'id': 288}]",12/3/2006,35078241.0,Released,Miss Potter,6.3,143.0,2006,5078241.0,Drama
18118,6400000,"[{'id': 18, 'name': 'Drama'}]",en,12.203066,"[{'name': 'BBC Films', 'id': 288}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Lip Sync Post', 'id': 10247}, {'name': 'Trademark Films', 'id': 22153}]",10/17/2011,35057696.0,Released,My Week with Marilyn,6.6,418.0,2011,28657696.0,Drama
3360,15000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,11.363754,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Original Film', 'id': 333}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Cranium Films', 'id': 11482}]",3/31/2000,35007180.0,Released,The Skulls,5.7,160.0,2000,20007180.0,Crime
3831,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",en,4.734765,"[{'name': 'Empire Pictures', 'id': 1212}]",11/8/1984,35000000.0,Released,Ghoulies,4.2,58.0,1984,34000000.0,Comedy
31425,6000000,"[{'id': 35, 'name': 'Comedy'}]",it,5.219214,"[{'name': 'Medusa Film', 'id': 6246}, {'name': 'Cattleya', 'id': 10102}]",1/18/2012,35000000.0,Released,Welcome to the North,5.6,276.0,2012,29000000.0,Comedy
3374,2300000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,7.1860479999999995,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Casablanca Filmworks', 'id': 15058}]",9/12/1978,35000000.0,Released,Midnight Express,7.6,309.0,1978,32700000.0,Drama
919,5400000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",en,10.864284,"[{'name': 'Warner Bros.', 'id': 6194}]",10/10/1956,35000000.0,Released,Giant,7.5,169.0,1956,29600000.0,Action
4398,29000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,14.250129999999999,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Oak Pictures', 'id': 5280}, {'name': 'Carolco Entertainment', 'id': 10320}, {'name': 'Lone Wolf', 'id': 80485}]",6/17/1988,34994648.0,Released,Red Heat,5.8,360.0,1988,5994648.0,Action
2754,11000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",en,8.800455,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Warner Bros.', 'id': 6194}]",4/10/1981,34967437.0,Released,Excalibur,7.1,241.0,1981,23967437.0,Fantasy
18166,25000000,"[{'id': 35, 'name': 'Comedy'}]",en,13.105682,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Michael De Luca Productions', 'id': 11370}, {'name': 'Rough House Pictures', 'id': 20848}]",12/9/2011,34942188.0,Released,The Sitter,5.4,330.0,2011,9942188.0,Comedy
1862,11000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",en,11.560358,"[{'name': 'New Line Cinema', 'id': 12}]",9/5/1991,34872033.0,Released,Freddy's Dead: The Final Nightmare,5.1,280.0,1991,23872033.0,Horror
32220,19500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",en,6.79115,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Gran Via Productions', 'id': 2605}, {'name': 'IM Global', 'id': 7437}, {'name': 'STX Entertainment', 'id': 47729}, {'name': 'Route One Entertainment', 'id': 80834}, {'name': 'Union Investment Partners', 'id': 88607}, {'name': 'SITE Productions', 'id': 88608}, {'name': ""Willie's Movies"", 'id': 88609}]",10/14/2015,34854990.0,Released,Secret in Their Eyes,6.2,341.0,2015,15354990.0,Crime
9530,50000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,6.936677,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'American Empirical Pictures', 'id': 23449}]",12/10/2004,34808403.0,Released,The Life Aquatic with Steve Zissou,7.1,781.0,2004,-15191597.0,Adventure
5222,14000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,12.318052,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Silver Screen Partners IV', 'id': 10282}, {'name': 'Hybrid Productions Inc.', 'id': 12608}]",1/18/1991,34793160.0,Released,White Fang,6.5,139.0,1991,20793160.0,Action
12501,16000000,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",en,7.404835,"[{'name': 'Huayi Brothers Media Corporation', 'id': 76634}]",10/9/2007,34786960.0,Released,Assembly,7.1,35.0,2007,18786960.0,Action
10863,30000000,"[{'id': 10402, 'name': 'Music'}]",en,5.364459,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Tiara Blu Films', 'id': 54512}]",3/17/2006,34742066.0,Released,Take the Lead,6.6,171.0,2006,4742066.0,Music
2784,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,6.370495,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Oak', 'id': 16838}]",6/3/1983,34725000.0,Released,Psycho II,6.0,128.0,1983,29725000.0,Horror
15478,3500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,5.899155,"[{'name': 'Mandalay Vision', 'id': 6667}, {'name': '10th Hole Productions', 'id': 6691}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Gilbert Films', 'id': 10161}, {'name': 'Saint Aire Production', 'id': 23910}, {'name': 'Artist International', 'id': 23911}, {'name': 'Antidote Films (I)', 'id': 23912}, {'name': 'Artist International Management', 'id': 23913}]",7/9/2010,34705850.0,Released,The Kids Are All Right,6.5,512.0,2010,31205850.0,Comedy
1251,14400000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,11.460364,"[{'name': 'Goldcrest Films International', 'id': 500}, {'name': 'International Film Investors', 'id': 502}, {'name': 'Enigma Productions', 'id': 7049}]",11/2/1984,34700291.0,Released,The Killing Fields,7.5,180.0,1984,20300291.0,War
1909,14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,11.46781,"[{'name': 'Lorimar Film Entertainment', 'id': 1176}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'NFH Productions', 'id': 18737}]",12/16/1988,34670720.0,Released,Dangerous Liaisons,7.1,267.0,1988,20670720.0,Drama
12086,19000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",en,6.148516000000001,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'The Ladd Company', 'id': 7965}]",10/19/2007,34619699.0,Released,Gone Baby Gone,7.2,1034.0,2007,15619699.0,Crime
4193,15000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,13.971865,"[{'name': 'Orion Pictures', 'id': 41}]",12/8/1988,34604000.0,Released,Mississippi Burning,7.4,336.0,1988,19604000.0,Thriller
25880,26000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",ru,5.653476,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Ankor-Film', 'id': 21450}]",1/30/2014,34592118.0,Released,Forbidden Kingdom,4.9,71.0,2014,8592118.0,Thriller
2857,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,5.055141000000001,"[{'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]",10/22/1999,34573780.0,Released,The Best Man,6.8,38.0,1999,25573780.0,Drama
3903,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,10.204559,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Tig Productions', 'id': 335}]",12/24/2000,34566746.0,Released,Thirteen Days,6.9,192.0,2000,-45433254.0,Drama
18727,5000000,"[{'id': 18, 'name': 'Drama'}]",en,6.753328,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'CBS Films', 'id': 5490}, {'name': 'Davis Films', 'id': 14175}, {'name': 'Shine Pictures', 'id': 16880}, {'name': 'Kudos Film and Television', 'id': 20244}]",9/10/2011,34564651.0,Released,Salmon Fishing in the Yemen,6.3,325.0,2011,29564651.0,Drama
9918,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",en,3.210693,"[{'name': 'The Mirisch Corporation', 'id': 219}]",10/10/1966,34562222.0,Released,Hawaii,5.8,13.0,1966,19562222.0,Drama
13599,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,10.044642,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Radical Media', 'id': 11152}]",4/16/2009,34560577.0,Released,Crank: High Voltage,5.9,878.0,2009,14560577.0,Action
12353,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,9.895652,"[{'name': 'Blueprint Pictures', 'id': 2376}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Film4', 'id': 9349}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Twins Financing', 'id': 20899}]",2/8/2008,34533783.0,Released,In Bruges,7.4,1414.0,2008,19533783.0,Comedy
18621,1000000,"[{'id': 18, 'name': 'Drama'}]",en,7.666558,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Provident Films', 'id': 3291}, {'name': 'Affirm Films', 'id': 10156}, {'name': 'Sherwood Pictures', 'id': 41967}, {'name': 'Alabama Production Group', 'id': 63902}]",9/30/2011,34522221.0,Released,Courageous,6.8,77.0,2011,33522221.0,Drama
7461,600000,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",en,3.624542,"[{'name': 'Wadleigh-Maurice', 'id': 3816}, {'name': 'Warner Bros.', 'id': 6194}]",3/26/1970,34505110.0,Released,Woodstock,7.1,67.0,1970,33905110.0,History
30860,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,16.224866,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'The Mark Gordon Company', 'id': 1557}, {'name': 'Management 360', 'id': 4220}, {'name': 'Cloud Eight Films', 'id': 6708}]",10/9/2015,34441873.0,Released,Steve Jobs,6.8,1608.0,2015,4441873.0,Drama
1059,38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,7.829619,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Ixtlan Productions', 'id': 525}, {'name': 'Carolco Pictures', 'id': 14723}, {'name': 'Bill Graham Films', 'id': 78806}]",3/1/1991,34416893.0,Released,The Doors,6.7,285.0,1991,-3583107.0,Drama
5425,8500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,8.421411,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Greenestreet Films', 'id': 2150}, {'name': 'Cobalt Media Group', 'id': 18619}, {'name': 'Furthur Films', 'id': 33433}, {'name': 'Forrest Films', 'id': 89630}]",9/6/2002,34411240.0,Released,Swimfan,5.0,71.0,2002,25911240.0,Drama
3410,7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,13.686715,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Edward R. Pressman Film', 'id': 6455}, {'name': 'Muse Productions', 'id': 15231}]",4/13/2000,34266564.0,Released,American Psycho,7.3,2128.0,2000,27266564.0,Thriller
10211,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,4.469459,"[{'name': 'Paramount Pictures', 'id': 4}]",7/22/2005,34252847.0,Released,Bad News Bears,5.7,73.0,2005,4252847.0,Comedy
2759,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,6.335814,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Hemdale Film', 'id': 3952}, {'name': 'Robert Stigwood Organization (RSO)', 'id': 3978}]",3/19/1975,34251525.0,Released,Tommy,6.5,69.0,1975,29251525.0,Drama
6075,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,7.481524,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Alphaville Films', 'id': 11462}]",3/11/2003,34234008.0,Released,The Hunted,6.0,194.0,2003,-20765992.0,Drama
32399,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,9.447808,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Moving Picture Company (MPC)', 'id': 20478}, {'name': 'TSG Entertainment', 'id': 22213}]",11/10/2015,34227298.0,Released,Victor Frankenstein,5.6,697.0,2015,-5772702.0,Drama
15629,25000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",fr,6.710597999999999,"[{'name': 'TF1 Films Productions', 'id': 356}, {'name': 'Apipoulaï', 'id': 1076}, {'name': 'EuropaCorp', 'id': 6896}]",4/9/2010,34100000.0,Released,The Extraordinary Adventures of Adèle Blanc-Sec,5.9,325.0,2010,9100000.0,Fantasy
22728,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,8.757277,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Fake Empire', 'id': 13204}, {'name': 'Bluegrass Films', 'id': 13778}]",2/12/2014,34077920.0,Released,Endless Love,6.7,555.0,2014,14077920.0,Drama
6576,3500000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,8.801822,"[{'name': 'Dead Films', 'id': 2482}, {'name': 'Laurel Entertainment', 'id': 2483}, {'name': 'Toei', 'id': 5822}]",7/19/1985,34000000.0,Released,Day of the Dead,6.9,276.0,1985,30500000.0,Horror
14096,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",es,11.251632,"[{'name': '100 Bares', 'id': 5517}, {'name': 'Haddock Films S.R.L.', 'id': 5623}, {'name': 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'id': 6458}, {'name': 'Televisión Española (TVE)', 'id': 6639}, {'name': 'Tornasol Films', 'id': 7680}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Ministerio de Cultura', 'id': 11408}, {'name': 'Instituto de Crédito Oficial (ICO)', 'id': 11427}, {'name': 'Televisión Federal (Telefe)', 'id': 21915}]",8/13/2009,33965843.0,Released,The Secret in Their Eyes,7.8,638.0,2009,31965843.0,Crime
851,60000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,7.699967,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Pacific Western', 'id': 1280}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 15278}]",1/10/1997,33956608.0,Released,The Relic,5.8,130.0,1997,-26043392.0,Horror
1145,3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,3.233531,"[{'name': 'Beyond Films', 'id': 2081}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'M & A', 'id': 62139}]",8/20/1992,33946224.0,Released,Strictly Ballroom,6.2,83.0,1992,30946224.0,Comedy
10829,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",en,6.916200999999999,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Lakeshore Entertainment', 'id': 126}]",3/17/2006,33889159.0,Released,She's the Man,6.4,691.0,2006,13889159.0,Comedy
6508,6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",en,5.58692,"[{'name': 'United Artists', 'id': 60}, {'name': 'Amjo Productions', 'id': 23534}]",12/15/1976,33833201.0,Released,The Pink Panther Strikes Again,6.8,119.0,1976,27833201.0,Comedy
6991,55000000,"[{'id': 35, 'name': 'Comedy'}]",en,6.96675,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Conundrum Entertainment', 'id': 1156}]",12/10/2003,33828318.0,Released,Stuck on You,5.1,194.0,2003,-21171682.0,Comedy
1295,1800000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,9.277692,"[{'name': 'United Artists', 'id': 60}]",11/3/1976,33800000.0,Released,Carrie,7.0,977.0,1976,32000000.0,Horror
4599,22000000,"[{'id': 35, 'name': 'Comedy'}]",en,11.619446,"[{'name': 'Dimension Films', 'id': 7405}, {'name': 'View Askew Productions', 'id': 16934}, {'name': 'Miramax', 'id': 53009}]",8/22/2001,33788161.0,Released,Jay and Silent Bob Strike Back,6.4,491.0,2001,11788161.0,Comedy
3440,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,5.833133,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Wind Dancer Films', 'id': 32803}]",4/27/2000,33771174.0,Released,Where the Heart Is,6.9,159.0,2000,18771174.0,Comedy
3563,6500000,"[{'id': 35, 'name': 'Comedy'}]",en,5.269838,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Simon Reeves Landsburg Productions', 'id': 4281}]",6/24/1983,33759266.0,Released,Porky's II: The Next Day,5.2,61.0,1983,27259266.0,Comedy
890,2777000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,22.064932000000002,"[{'name': ""Loew's Incorporated"", 'id': 31892}]",8/15/1939,33754967.0,Released,The Wizard of Oz,7.4,1689.0,1939,30977967.0,Adventure
2021,7500000,"[{'id': 18, 'name': 'Drama'}]",en,5.564294,"[{'name': 'Chenault Productions', 'id': 1684}]",6/21/1966,33736689.0,Released,Who's Afraid of Virginia Woolf?,7.8,199.0,1966,26236689.0,Drama
2003,10000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,6.435926,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'Warner Bros.', 'id': 6194}]",3/25/1983,33697647.0,Released,The Outsiders,6.9,293.0,1983,23697647.0,Crime
18090,29000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",cn,5.3112449999999995,"[{'name': 'Emperor Motion Pictures', 'id': 2726}, {'name': 'China Film Group Corporation (CFGC)', 'id': 14714}]",1/20/2011,33662874.0,Released,Shaolin,6.5,102.0,2011,4662874.0,Action
5086,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",es,13.962548000000002,"[{'name': 'Bésame Mucho Pictures', 'id': 1101}, {'name': 'Producciones Anhelo', 'id': 1102}, {'name': 'The Criterion Collection', 'id': 10932}]",6/8/2001,33616692.0,Released,Y Tu Mamá También,7.3,321.0,2001,28616692.0,Drama
15866,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,7.094276,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Night Chronicles', 'id': 6006}, {'name': 'Relativity Media', 'id': 7295}]",1/13/2010,33583175.0,Released,Devil,5.8,836.0,2010,23583175.0,Horror
14352,8,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",ko,4.222195,"[{'name': 'Film It Suda', 'id': 5659}]",8/4/2005,33579813.0,Released,Welcome to Dongmakgol,7.7,49.0,2005,33579805.0,War
5660,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",en,10.404277,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",10/31/2002,33561137.0,Released,I Spy,5.2,276.0,2002,-36438863.0,Action
5731,20000000,"[{'id': 35, 'name': 'Comedy'}]",en,5.794821,"[{'name': 'New Line Cinema', 'id': 12}]",11/22/2002,33526835.0,Released,Friday After Next,6.0,103.0,2002,13526835.0,Comedy
3851,80000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,8.534175999999999,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Canton Company', 'id': 22351}, {'name': 'Mars Production Pty. Ltd.', 'id': 53997}]",11/10/2000,33463969.0,Released,Red Planet,5.4,271.0,2000,-46536031.0,Thriller
811,36000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,10.034915,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'TriStar Pictures', 'id': 559}]",8/2/1996,33459416.0,Released,Matilda,6.9,892.0,1996,-2540584.0,Comedy
13124,500000,"[{'id': 18, 'name': 'Drama'}]",en,5.3291949999999995,"[{'name': 'Carmel Entertainment', 'id': 3290}, {'name': 'Provident Films', 'id': 3291}, {'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Affirm Films', 'id': 10156}, {'name': 'Sherwood Pictures', 'id': 41967}]",9/26/2008,33456317.0,Released,Fireproof,7.0,100.0,2008,32956317.0,Drama
19414,13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,12.775679,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mr. Mudd Production', 'id': 2130}]",9/20/2012,33400000.0,Released,The Perks of Being a Wallflower,7.7,3056.0,2012,20400000.0,Drama
